project,precinct,building,base_surf,surf_type,surf_id,surf_vid,surf_vx,surf_vy,surf_vz
jl-bahagia,prc-00,blk-33,roof-01,PV-module,94,2,64.873199,13.023129,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,94,3,63.977726,13.718891,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,95,0,61.705223,12.642364,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,95,1,62.600697,11.946601,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,95,2,63.977726,13.718891,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,95,3,63.082253,14.414654,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,96,0,60.80975,13.338126,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,96,1,61.705223,12.642364,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,96,2,63.082253,14.414654,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,96,3,62.186783,15.110416,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,97,0,59.91428,14.033889,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,97,1,60.80975,13.338126,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,97,2,62.186783,15.110416,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,97,3,61.291309,15.806179,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,98,0,59.018806,14.729651,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,98,1,59.91428,14.033889,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,98,2,61.291309,15.806179,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,98,3,60.395836,16.501942,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,99,0,58.123333,15.425413,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,99,1,59.018806,14.729651,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,99,2,60.395836,16.501942,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,99,3,59.500366,17.197704,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,100,0,57.227863,16.121176,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,100,1,58.123333,15.425413,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,100,2,59.500366,17.197704,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,100,3,58.604893,17.893467,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,101,0,56.33239,16.816938,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,101,1,57.227863,16.121176,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,101,2,58.604893,17.893467,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,101,3,57.709419,18.58923,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,102,0,55.436916,17.512701,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,102,1,56.33239,16.816938,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,102,2,57.709419,18.58923,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,102,3,56.81395,19.284992,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,103,0,54.541447,18.208464,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,103,1,55.436916,17.512701,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,103,2,56.81395,19.284992,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,103,3,55.918476,19.980755,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,104,0,53.645973,18.904226,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,104,1,54.541447,18.208464,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,104,2,55.918476,19.980755,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,104,3,55.023006,20.676517,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,105,0,52.7505,19.599989,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,105,1,53.645973,18.904226,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,105,2,55.023006,20.676517,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,105,3,54.127533,21.37228,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,106,0,51.85503,20.295752,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,106,1,52.7505,19.599989,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,106,2,54.127533,21.37228,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,106,3,53.232059,22.068041,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,107,0,50.959557,20.991514,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,107,1,51.85503,20.295752,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,107,2,53.232059,22.068041,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,107,3,52.33659,22.763803,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,108,0,50.064083,21.687277,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,108,1,50.959557,20.991514,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,108,2,52.33659,22.763803,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,108,3,51.441116,23.459566,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,109,0,49.168613,22.383039,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,109,1,50.064083,21.687277,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,109,2,51.441116,23.459566,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,109,3,50.545643,24.155329,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,110,0,48.27314,23.078802,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,110,1,49.168613,22.383039,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,110,2,50.545643,24.155329,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,110,3,49.650173,24.851091,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,111,0,29.468225,37.689816,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,111,1,30.363699,36.994053,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,111,2,31.74073,38.766342,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,111,3,30.845257,39.462105,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,112,0,28.572754,38.385578,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,112,1,29.468225,37.689816,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,112,2,30.845257,39.462105,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,112,3,29.949785,40.157867,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,113,0,27.677282,39.081341,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,113,1,28.572754,38.385578,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,113,2,29.949785,40.157867,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,113,3,29.054314,40.85363,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,114,0,26.781809,39.777103,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,114,1,27.677282,39.081341,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,114,2,29.054314,40.85363,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,114,3,28.15884,41.549393,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,115,0,25.886337,40.472862,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,115,1,26.781809,39.777103,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,115,2,28.15884,41.549393,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,115,3,27.263369,42.245155,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,116,0,24.990866,41.168625,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,116,1,25.886337,40.472862,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,116,2,27.263369,42.245155,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,116,3,26.367897,42.940918,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,117,0,24.095392,41.864388,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,117,1,24.990866,41.168625,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,117,2,26.367897,42.940918,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,117,3,25.472424,43.636681,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,118,0,23.199921,42.56015,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,118,1,24.095392,41.864388,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,118,2,25.472424,43.636681,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,118,3,24.576952,44.332443,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,119,0,22.304449,43.255913,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,119,1,23.199921,42.56015,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,119,2,24.576952,44.332443,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,119,3,23.68148,45.028206,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,120,0,21.408976,43.951675,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,120,1,22.304449,43.255913,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,120,2,23.68148,45.028206,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,120,3,22.786007,45.723969,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,121,0,20.513504,44.647438,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,121,1,21.408976,43.951675,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,121,2,22.786007,45.723969,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,121,3,21.890535,46.419731,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,122,0,19.618032,45.343201,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,122,1,20.513504,44.647438,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,122,2,21.890535,46.419731,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,122,3,20.995064,47.115494,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,123,0,18.722559,46.038963,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,123,1,19.618032,45.343201,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,123,2,20.995064,47.115494,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,123,3,20.09959,47.811256,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,124,0,17.827087,46.734726,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,124,1,18.722559,46.038963,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,124,2,20.09959,47.811256,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,124,3,19.204119,48.507019,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,125,0,16.931616,47.430489,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,125,1,17.827087,46.734726,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,125,2,19.204119,48.507019,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,125,3,18.308647,49.202782,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,126,0,16.036142,48.126251,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,126,1,16.931616,47.430489,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,126,2,18.308647,49.202782,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,126,3,17.413174,49.898544,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,127,0,15.14067,48.822014,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,127,1,16.036142,48.126251,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,127,2,17.413174,49.898544,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,127,3,16.517702,50.594307,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,128,0,14.245197,49.517776,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,128,1,15.14067,48.822014,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,128,2,16.517702,50.594307,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,128,3,15.622229,51.29007,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,129,0,13.349726,50.213539,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,129,1,14.245197,49.517776,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,129,2,15.622229,51.29007,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,129,3,14.726757,51.985828,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,130,0,12.454253,50.909302,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,130,1,13.349726,50.213539,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,130,2,14.726757,51.985828,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,130,3,13.831285,52.681591,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,131,0,11.558782,51.605064,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,131,1,12.454253,50.909302,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,131,2,13.831285,52.681591,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,131,3,12.935812,53.377354,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,132,0,10.663309,52.300827,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,132,1,11.558782,51.605064,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,132,2,12.935812,53.377354,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,132,3,12.04034,54.073116,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,133,0,64.004951,4.512585,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,133,1,64.900429,3.816823,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,133,2,66.277458,5.589113,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,133,3,65.381981,6.284875,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,134,0,63.109478,5.208348,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,134,1,64.004951,4.512585,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,134,2,65.381981,6.284875,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,134,3,64.486511,6.980638,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,135,0,62.214005,5.90411,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,135,1,63.109478,5.208348,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,135,2,64.486511,6.980638,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,135,3,63.591038,7.676401,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,136,0,61.318531,6.599873,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,136,1,62.214005,5.90411,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,136,2,63.591038,7.676401,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,136,3,62.695564,8.372163,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,137,0,60.423061,7.295636,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,137,1,61.318531,6.599873,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,137,2,62.695564,8.372163,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,137,3,61.800091,9.067925,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,138,0,59.527588,7.991398,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,138,1,60.423061,7.295636,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,138,2,61.800091,9.067925,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,138,3,60.904621,9.763688,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,139,0,58.632114,8.68716,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,139,1,59.527588,7.991398,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,139,2,60.904621,9.763688,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,139,3,60.009148,10.459451,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,140,0,57.736645,9.382923,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,140,1,58.632114,8.68716,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,140,2,60.009148,10.459451,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,140,3,59.113674,11.155213,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,141,0,56.841171,10.078686,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,141,1,57.736645,9.382923,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,141,2,59.113674,11.155213,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,141,3,58.218204,11.850976,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,142,0,55.945698,10.774448,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,142,1,56.841171,10.078686,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,142,2,58.218204,11.850976,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,142,3,57.322731,12.546739,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,143,0,55.050228,11.470211,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,143,1,55.945698,10.774448,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,143,2,57.322731,12.546739,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,143,3,56.427258,13.242501,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,144,0,54.154755,12.165974,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,144,1,55.050228,11.470211,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,144,2,56.427258,13.242501,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,144,3,55.531788,13.938264,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,145,0,53.259281,12.861736,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,145,1,54.154755,12.165974,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,145,2,55.531788,13.938264,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,145,3,54.636314,14.634027,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,146,0,52.363811,13.557499,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,146,1,53.259281,12.861736,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,146,2,54.636314,14.634027,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,146,3,53.740841,15.329789,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,147,0,51.468338,14.253262,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,147,1,52.363811,13.557499,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,147,2,53.740841,15.329789,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,147,3,52.845371,16.025551,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,148,0,50.572865,14.949024,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,148,1,51.468338,14.253262,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,148,2,52.845371,16.025551,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,148,3,51.949898,16.721313,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,149,0,49.677395,15.644787,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,149,1,50.572865,14.949024,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,149,2,51.949898,16.721313,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,149,3,51.054424,17.417076,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,150,0,48.781921,16.340549,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,150,1,49.677395,15.644787,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,150,2,51.054424,17.417076,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,150,3,50.158955,18.112839,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,151,0,47.886448,17.036312,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,151,1,48.781921,16.340549,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,151,2,50.158955,18.112839,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,151,3,49.263481,18.808601,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,152,0,46.990978,17.732075,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,152,1,47.886448,17.036312,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,152,2,49.263481,18.808601,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,152,3,48.368008,19.504364,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,153,0,46.095505,18.427837,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,153,1,46.990978,17.732075,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,153,2,48.368008,19.504364,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,153,3,47.472538,20.200127,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,154,0,45.200031,19.1236,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,154,1,46.095505,18.427837,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,154,2,47.472538,20.200127,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,154,3,46.577065,20.895889,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,155,0,26.395119,33.734612,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,155,1,27.29059,33.038849,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,155,2,28.667622,34.811138,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,155,3,27.77215,35.506901,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,156,0,25.499647,34.430374,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,156,1,26.395119,33.734612,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,156,2,27.77215,35.506901,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,156,3,26.876678,36.202663,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,157,0,24.604174,35.126137,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,157,1,25.499647,34.430374,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,157,2,26.876678,36.202663,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,157,3,25.981205,36.898426,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,158,0,17.440397,40.692238,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,158,1,18.335869,39.996475,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,158,2,19.7129,41.768764,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,158,3,18.817429,42.464527,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,159,0,16.544926,41.388,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,159,1,17.440397,40.692238,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,159,2,18.817429,42.464527,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,159,3,17.921957,43.16029,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,160,0,15.649451,42.083763,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,160,1,16.544926,41.388,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,160,2,17.921957,43.16029,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,160,3,17.026484,43.856052,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,161,0,14.75398,42.779526,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,161,1,15.649451,42.083763,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,161,2,17.026484,43.856052,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,161,3,16.131012,44.551815,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,162,0,13.858507,43.475288,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,162,1,14.75398,42.779526,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,162,2,16.131012,44.551815,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,162,3,15.235538,45.247578,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,163,0,12.963036,44.171051,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,163,1,13.858507,43.475288,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,163,2,15.235538,45.247578,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,163,3,14.340066,45.94334,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,164,0,12.067563,44.866814,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,164,1,12.963036,44.171051,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,164,2,14.340066,45.94334,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,164,3,13.444594,46.639103,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,165,0,11.172091,45.562576,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,165,1,12.067563,44.866814,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,165,2,13.444594,46.639103,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,165,3,12.549122,47.334866,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,166,0,10.276619,46.258339,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,166,1,11.172091,45.562576,-58.470139
jl-bahagia,prc-00,blk-33,roof-01,PV-module,166,2,12.549122,47.334866,-58.865883
jl-bahagia,prc-00,blk-33,roof-01,PV-module,166,3,11.653649,48.030628,-58.865883
