project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
jl-bahagia,prc-00,blk-33,roof-02,PV-module,12,2.584382,1640.46,42.067291,27.649885,-56.837572,-0.106054,-0.1375,0.984808
jl-bahagia,prc-00,blk-33,roof-02,PV-module,13,2.584389,1635.6,42.965233,26.95731,-56.837572,-0.106053,-0.137501,0.984808
jl-bahagia,prc-00,blk-33,roof-02,PV-module,14,2.584382,1639.55,43.863171,26.264733,-56.837572,-0.106054,-0.1375,0.984808
jl-bahagia,prc-00,blk-33,roof-02,PV-module,15,2.584391,1635.59,44.761108,25.572157,-56.837572,-0.106053,-0.137501,0.984808
jl-bahagia,prc-00,blk-33,roof-02,PV-module,16,2.584384,1639.59,45.659054,24.879582,-56.837572,-0.106053,-0.1375,0.984808
jl-bahagia,prc-00,blk-33,roof-02,roof,0,80.875041,0.0,38.932447,30.084241,-57.195297,0.0,0.0,1.0
jl-bahagia,prc-00,blk-34,roof-01,PV-module,1,2.584386,1628.73,-31.535932,67.408392,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,2,2.584385,1628.69,-32.431575,68.103933,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,3,2.584388,1627.28,-33.32722,68.799475,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,4,2.584383,1627.24,-34.222865,69.495016,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,5,2.584385,1627.21,-35.11851,70.190558,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,6,2.584385,1640.57,-36.014156,70.886099,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,7,2.584381,1639.88,-36.909801,71.58164,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,8,2.584394,1639.84,-37.805442,72.277174,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,9,2.58439,1639.81,-38.701087,72.972723,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,10,2.584392,1639.78,-39.596729,73.668257,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,11,2.584383,1641.24,-40.492374,74.363798,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,12,2.584383,1639.88,-41.388019,75.05934,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,13,2.584388,1639.85,-42.283664,75.754881,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,14,2.584388,1639.82,-43.179309,76.450422,-56.859453,0.106507,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,15,2.584383,1639.78,-44.07495,77.145964,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,PV-module,16,2.584385,1637.97,-44.970596,77.841505,-56.859453,0.106508,0.137149,0.984808
jl-bahagia,prc-00,blk-34,roof-01,roof,0,81.640634,0.0,-38.250514,72.638005,-57.217174,0.0,0.0,1.0
jl-bahagia,prc-00,blk-34,roof-02,PV-module,1,2.584388,1633.31,-7.776162,53.438948,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,2,2.584388,1632.98,-8.671752,54.134562,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,3,2.584384,1632.39,-9.567342,54.830172,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,4,2.584384,1632.92,-10.462932,55.525782,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,5,2.584388,1633.92,-11.358521,56.221392,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,6,2.584388,1637.44,-12.254112,56.917006,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,7,2.584383,1639.92,-13.149701,57.612612,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,8,2.584383,1642.65,-14.045292,58.308226,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,9,2.584388,1630.27,-14.940882,59.003839,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,10,2.584388,1633.41,-15.836471,59.69945,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,11,2.584383,1628.54,-16.73206,60.39506,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,12,2.584384,1629.92,-17.627652,61.09067,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,13,2.584388,1634.59,-18.52324,61.78628,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,14,2.584388,1626.87,-19.418832,62.481894,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,15,2.584385,1624.29,-20.314422,63.177504,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,16,2.584383,1625.09,-21.210011,63.87311,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,17,2.584383,1627.16,-22.105603,64.568727,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,18,2.584383,1629.46,-23.001191,65.26433,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,19,2.584391,1634.58,-23.896781,65.959948,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,20,2.584394,1636.31,-24.792371,66.655558,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,21,2.584384,1621.69,-25.687962,67.351168,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,22,2.584384,1606.53,-26.58355,68.046785,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,23,2.584391,1622.82,-45.390939,82.654612,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,24,2.584394,1627.9,-46.28653,83.350222,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,25,2.584389,1627.17,-47.182122,84.045839,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,26,2.584387,1622.64,-48.07771,84.741442,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,27,2.58438,1634.66,-48.973302,85.437059,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,28,2.584387,1636.15,-49.86889,86.132662,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,29,2.58438,1643.79,-50.764481,86.828279,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,30,2.584387,1639.88,-51.660069,87.523882,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,31,2.58438,1638.43,-52.555657,88.2195,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,32,2.584396,1639.07,-53.451249,88.91511,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,33,2.584391,1641.01,-54.346841,89.61072,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,34,2.584383,1635.28,-55.242429,90.306337,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,35,2.584383,1642.88,-56.13802,91.001947,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,36,2.584383,1643.81,-57.033608,91.697557,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,37,2.584383,1635.6,-57.929196,92.39316,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,38,2.584383,1636.11,-58.824788,93.088778,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,39,2.584387,1636.28,-59.72038,93.78438,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,40,2.584389,1637.73,-60.615971,94.479998,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,41,2.584396,1632.4,-61.511559,95.175608,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,42,2.58438,1639.8,-62.407151,95.871218,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,43,2.584392,1631.84,-63.302739,96.566835,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,44,2.584388,1638.89,-64.198331,97.262445,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,45,2.584387,1631.57,-10.848599,49.483229,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,46,2.584389,1638.17,-11.744189,50.178835,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,47,2.584383,1640.81,-12.639779,50.874449,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,48,2.584388,1636.77,-13.53537,51.570063,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,49,2.584387,1632.83,-14.430959,52.265669,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,50,2.584388,1642.21,-15.326549,52.961283,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,51,2.584383,1632.92,-16.22214,53.656893,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,52,2.584387,1627.02,-17.11773,54.352503,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,53,2.584387,1634.57,-18.013318,55.048113,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,54,2.584388,1628.38,-18.90891,55.743727,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,55,2.584384,1619.56,-19.804498,56.439333,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,56,2.584384,1619.64,-20.700089,57.134947,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,57,2.584388,1607.09,-21.595677,57.830561,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,58,2.584389,1588.75,-22.491269,58.526171,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,59,2.584383,1599.6,-23.386859,59.221781,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,60,2.584383,1585.83,-24.282449,59.917391,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,61,2.584387,1607.41,-25.178039,60.613001,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,62,2.584387,1599.58,-26.073628,61.308615,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,63,2.584385,1608.62,-26.96922,62.004225,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,64,2.584384,1620.69,-27.86481,62.699831,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,65,2.584384,1617.96,-28.7604,63.395449,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,66,2.584385,1602.69,-29.655988,64.091051,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,67,2.58438,1601.09,-48.463376,78.698885,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,68,2.584387,1620.93,-49.358968,79.394503,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,69,2.58438,1629.67,-50.254556,80.090105,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,70,2.584387,1636.9,-51.150147,80.785723,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,71,2.584389,1637.5,-52.045739,81.481333,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,72,2.584394,1634.82,-52.941327,82.176943,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,73,2.584389,1637.57,-53.836919,82.87256,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,74,2.584387,1630.78,-54.732507,83.568163,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,75,2.58438,1632.34,-55.628098,84.263781,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,76,2.584387,1647.7,-56.523686,84.959383,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,77,2.584383,1639.32,-57.419278,85.655001,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,78,2.584383,1642.0,-58.314866,86.350603,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,79,2.584383,1637.93,-59.210458,87.046221,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,80,2.584391,1639.07,-60.106046,87.741831,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,81,2.584396,1635.49,-61.001637,88.437441,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,82,2.58438,1630.65,-61.897225,89.133059,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,83,2.584387,1629.75,-62.792817,89.828669,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,84,2.584385,1636.53,-63.688409,90.524279,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,85,2.584392,1630.62,-64.583997,91.219881,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,86,2.584387,1638.21,-65.479588,91.915499,-58.616334,-0.106518,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,87,2.584374,1636.7,-66.37518,92.611101,-58.616334,-0.106519,-0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,88,2.584396,1627.25,-67.270764,93.306719,-58.616334,-0.106518,-0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,89,2.584387,1642.31,-9.163032,51.653372,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,90,2.584388,1643.27,-10.058621,52.348986,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,91,2.584383,1645.54,-10.954211,53.044592,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,92,2.584388,1645.55,-11.8498,53.740206,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,93,2.584388,1643.73,-12.745391,54.43582,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,94,2.584388,1643.31,-13.640981,55.13143,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,95,2.584384,1642.26,-14.536571,55.82704,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,96,2.584388,1637.32,-15.43216,56.52265,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,97,2.584389,1645.01,-16.32775,57.21826,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,98,2.584388,1639.26,-17.223342,57.91387,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,99,2.584384,1640.22,-18.11893,58.609484,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,100,2.584384,1638.11,-19.014522,59.30509,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,101,2.584388,1643.54,-19.91011,60.000704,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,102,2.584388,1642.34,-20.805701,60.696318,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,103,2.584384,1652.11,-21.701289,61.391928,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,104,2.584384,1643.25,-22.596881,62.087538,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,105,2.584388,1643.17,-23.492469,62.783148,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,106,2.584388,1640.95,-24.388059,63.478758,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,107,2.584385,1644.58,-25.283649,64.174376,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,108,2.584383,1644.46,-26.17924,64.869978,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,109,2.584383,1636.43,-27.07483,65.565596,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,110,2.584383,1616.61,-27.97042,66.261198,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,111,2.584383,1612.32,-46.777808,80.869032,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,112,2.584383,1630.79,-47.6734,81.56465,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,113,2.584383,1636.13,-48.568988,82.260252,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,114,2.584383,1641.84,-49.46458,82.95587,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,115,2.584391,1640.24,-50.360171,83.65148,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,116,2.584394,1640.47,-51.255759,84.34709,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,117,2.584389,1646.29,-52.151347,85.0427,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,118,2.584387,1647.3,-53.046939,85.73831,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,119,2.58438,1647.34,-53.942527,86.433928,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,120,2.584387,1645.61,-54.838119,87.12953,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,121,2.58438,1641.06,-55.73371,87.82514,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,122,2.584387,1644.28,-56.629298,88.52075,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,123,2.584389,1643.97,-57.524886,89.216368,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,124,2.584394,1637.49,-58.420478,89.911978,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,125,2.584391,1643.53,-59.31607,90.607588,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,126,2.584383,1644.61,-60.211658,91.303206,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,127,2.584383,1644.75,-61.107249,91.998808,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,128,2.584383,1642.46,-62.002841,92.694426,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,129,2.584378,1644.87,-62.898429,93.390028,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,130,2.58438,1645.29,-63.794017,94.085638,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,131,2.584383,1647.64,-64.689609,94.781248,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,132,2.584396,1638.48,-65.5852,95.476866,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,133,2.584387,1639.77,-12.235469,47.697649,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,134,2.584388,1639.16,-13.131058,48.393263,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,135,2.584383,1643.05,-14.026649,49.088873,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,136,2.584389,1643.43,-14.922237,49.784483,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,137,2.584387,1643.37,-15.817828,50.480093,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,138,2.584389,1641.27,-16.713418,51.175707,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,139,2.584385,1645.34,-17.609008,51.871313,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,140,2.584388,1647.69,-18.5046,52.566927,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,141,2.584387,1635.28,-19.400188,53.262541,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,142,2.584388,1639.31,-20.295779,53.958151,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,143,2.584384,1634.95,-21.191367,54.653761,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,144,2.584388,1624.27,-22.086957,55.349371,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,145,2.584383,1623.99,-29.251678,60.914259,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,146,2.584387,1631.15,-30.147266,61.609869,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,147,2.584389,1630.78,-31.042857,62.305479,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,148,2.584391,1610.73,-49.850246,76.913313,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,149,2.584391,1624.19,-50.745833,77.608923,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,150,2.584383,1642.42,-51.641425,78.304533,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,151,2.584387,1637.65,-52.537017,79.000151,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,152,2.58438,1645.12,-53.432609,79.695753,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,153,2.584387,1641.53,-54.328197,80.391371,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,154,2.58438,1644.12,-55.223788,81.086973,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,155,2.584387,1644.84,-56.119376,81.782591,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,156,2.584389,1637.61,-57.014964,82.478201,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,157,2.584394,1643.86,-57.910556,83.173811,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,158,2.584389,1646.26,-58.806144,83.869421,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,159,2.584387,1650.54,-59.701736,84.565031,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,160,2.584383,1642.52,-60.597327,85.260649,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,161,2.584383,1639.62,-61.492915,85.956251,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,162,2.584383,1642.81,-62.388503,86.651861,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,163,2.584373,1646.77,-63.284095,87.347471,-58.616334,0.106519,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,164,2.584391,1645.0,-64.179683,88.043089,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,165,2.584384,1640.78,-65.075275,88.738699,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,166,2.584396,1654.03,-65.970866,89.434309,-58.616334,0.106518,0.13714,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,167,2.584387,1647.36,-66.866458,90.129927,-58.616334,0.106518,0.137141,0.984808
jl-bahagia,prc-00,blk-34,roof-02,PV-module,168,2.584374,1638.71,-67.762042,90.825529,-58.616334,0.106519,0.137141,0.984808
