project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
sin_ming,prc-00,blk-00,roof-01,PV-module,160,1.942359,1642.09,24.306782,-18.052573,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,161,1.942359,1637.44,26.058384,-18.902116,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,162,1.942359,1642.54,23.874317,-18.94423,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,163,1.942359,1633.03,25.625921,-19.793777,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,164,1.942363,1643.08,23.441855,-19.83589,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,165,1.942363,1630.9,25.193456,-20.685436,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,166,1.942359,1648.07,23.00939,-20.727549,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,167,1.942361,1633.78,24.760992,-21.577094,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,168,1.942359,1645.01,22.576926,-21.61921,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,169,1.942359,1632.95,24.328527,-22.468755,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,170,1.942361,1643.25,22.144463,-22.510867,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,171,1.942361,1641.18,23.896064,-23.360414,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,172,1.942359,1643.65,21.712,-23.402526,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,173,1.942359,1631.02,23.463602,-24.252073,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,174,1.942359,1648.23,21.279536,-24.294184,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,175,1.942359,1635.07,23.031137,-25.14373,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,176,1.942364,1640.57,20.847071,-25.185845,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,177,1.942361,1637.83,22.598673,-26.03539,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,178,1.942359,1639.06,20.414606,-26.077506,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,179,1.942361,1634.93,22.16621,-26.927049,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,180,1.942359,1645.06,19.982144,-26.969163,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,181,1.942359,1638.12,21.733745,-27.81871,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,182,1.942361,1643.23,19.549679,-27.860823,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,183,1.942359,1631.39,21.301281,-28.710367,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,184,1.942359,1641.38,19.117214,-28.75248,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,185,1.942359,1640.9,20.868818,-29.602027,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,186,1.942359,1647.3,18.684752,-29.644141,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,187,1.942361,1643.84,20.436353,-30.493684,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,188,1.942364,1646.46,18.252287,-30.5358,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,189,1.942357,1638.01,20.003889,-31.385345,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,190,1.942361,1652.85,17.819823,-31.427458,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,191,1.942358,1634.25,19.571424,-32.277006,-38.565473,-0.156242,0.075779,0.984808
